date,buy_kwh,em_kwh,cost_yuan,em_cost_yuan,Eend_mean
2025-03-26,68407.1355140947,58.5795666666659,41827.2177243639,408.651057066662,7947.62929946695
2025-03-27,66734.955876286,0,41140.314767767,0,7856.59706039255
2025-03-28,30541.6103484568,0,15365.17610282,0,6423.33517213221
2025-03-29,33864.4899079733,0,16813.3217497746,0,6649.60382162552
2025-03-30,68423.4494262346,0,41300.8008359881,0,7895.0950366223
2025-03-31,68091.1198313786,0,41090.5725511858,0,8147.34848446047
2025-04-01,67713.4611212963,102.166983333334,41555.3336473919,652.283648754169,7933.69096817965
2025-04-02,64948.2672508745,582.368388708337,42210.3880734166,3038.28889378129,7121.33939597704
2025-04-03,64037.7994108025,16.0819208333319,39342.9700799004,101.85761424999,7561.73811402103
2025-04-04,29409.9338608025,0,14700.3053135885,0,6354.56787712416
2025-04-05,33369.5168312243,0,16448.540393594,0,6474.56435825006
2025-04-06,64240.9865755659,81.5330562916654,38993.8942217479,471.763735613409,7852.57215952128
2025-04-07,64315.3063796296,0,38459.8641729055,0,7904.33347582273
2025-04-08,65551.702694856,134.458624999997,40035.0649239168,811.325267341649,7641.68291554141
2025-04-09,63688.3487192387,63.3457125000026,38480.8080157025,338.173389508351,7605.59176643711
2025-04-10,61114.1079289609,0,37347.0244439236,0,7585.52791397987
2025-04-11,28243.159437963,0,14007.6493995023,0,6272.32962794978
2025-04-12,33246.0875978395,0,16227.1774117603,0,6596.51218497782
2025-04-13,61720.9511693416,71.612379166666,37175.9698858622,333.392821597914,7665.35536058739
2025-04-14,60588.5983817387,85.8951583333332,36624.2649224482,564.809133645832,7313.84671702032
2025-04-15,63281.7895395576,85.9988999999996,38234.3609488212,459.42057575833,8118.68332088027
2025-04-16,62737.616016358,53.9371557916663,37552.8123681072,244.790645903519,7737.86908186729
2025-04-17,57458.3228774177,28.1417646666662,35371.4924090098,183.92996045608,7682.29316322499
2025-04-18,27409.9928045268,0,13470.9526665218,0,6211.67146808321
2025-04-19,32187.9180090535,0,15602.7323975361,0,6325.5101771293
2025-04-20,59421.9134966049,0,35333.732230399,0,7695.95289337416
2025-04-21,58933.1229259774,47.5437708333332,35104.0106998798,224.614126156249,7555.64914440554
2025-04-22,60609.1676179013,0,35970.5835015209,0,7683.08607114487
2025-04-23,61765.3726309156,0,36408.4715162067,0,7861.16965350244
2025-04-24,54380.5737071502,0,33277.329364641,0,7699.57240952322
2025-04-25,26618.7843554012,0,12926.8653789795,0,6227.04244969071
2025-04-26,32239.2945415124,0,15376.4817765177,0,6410.34077143551
2025-04-27,57864.9175136831,0,34220.8770576847,0,7753.86755892683
2025-04-28,56719.5104790983,3323.8820198894,55845.6730131037,22370.2983457724,5983.99746094553
2025-04-29,58104.3481826132,36.7025041666655,34697.84508666,254.260920712492,8114.9989311304
2025-04-30,60639.3612772119,78.8207835000001,35774.0132876451,368.085236328584,8042.83951800636
2025-05-01,51064.6469670967,1645.63726666667,41364.9371197702,10067.3278960687,7271.97569270962
2025-05-02,26837.176748251,2187.29150833334,25077.9071605225,12254.1514706146,5432.46471043274
2025-05-03,32704.1618101852,1492.61432629167,23168.8256363897,7778.74414946275,5883.3260542091
2025-05-04,56809.7816262654,1511.26038470833,42747.2515427299,9224.49520023202,7727.99442702546
2025-05-05,57344.2426493081,2355.120050375,48743.1875031085,15230.1822173375,6868.20505783822
2025-05-06,55522.4085715535,1803.85530599999,43626.602298737,10659.3053520269,6874.11207029578
2025-05-07,58269.6124471708,2596.846746375,50730.1508341441,16772.0525119417,7184.41707338438
2025-05-08,50134.4241258745,3552.176930875,54052.9572329399,23081.3358000715,6198.15780913001
2025-05-09,26815.6125141975,1167.253025,19013.28057311,5984.89446999792,5464.42011012281
2025-05-10,32366.9648926955,1093.52544233334,20959.5155096912,5601.38017709618,5681.0341233359
2025-05-11,56063.3538506687,2994.381631625,53114.9323664256,19849.6771974535,6590.24724221193
2025-05-12,57201.3467614712,1230.636453625,41676.2729219339,7989.63951127173,8006.64993279771
2025-05-13,55117.0616709877,2090.801238625,46461.2005315617,13644.8691263292,6746.80612115259
2025-05-14,56655.7575391461,1049.51015104167,40054.8379274206,6653.21606355209,7504.89446251672
2025-05-15,50044.6172199588,945.930238291666,36968.6255133653,5962.92285712874,7138.3286633224
2025-05-16,26722.0785936214,565.459497125002,15678.3339757948,2536.72059889795,5831.20944327514
2025-05-17,33279.2356788066,924.944473499995,21220.5699587394,5337.12436168597,5857.72060889242
2025-05-18,56120.7043535494,1382.17840679167,42456.7833825903,8999.52191592309,6789.47123927051
2025-05-19,57168.3229493313,751.474230374999,38602.7922005653,4752.49008867205,7812.78444742027
2025-05-20,55372.7877967593,2431.791168375,49207.8289194199,16181.918584865,7017.92073987237
2025-05-21,56113.6989938271,1523.2459285,43082.8732092475,9812.761011962,7630.85083144965
2025-05-22,49580.1895457304,187.721276541668,32182.5139385567,1259.40511151284,7456.72966125663
2025-05-23,26458.1407955317,171.98179583333,14102.4816534391,917.366951512482,5647.41324600454
2025-05-24,33479.369069856,37.151266666665,16375.2101949089,144.221217199993,5772.49090737654
2025-05-25,56201.8422968621,352.743047083334,35455.3455722536,1861.06612958376,7965.08750954829
2025-05-26,56640.9578744342,1752.77016379167,45516.1905285575,11734.6069646667,6814.54561828286
2025-05-27,55845.4613314815,351.103045833331,35675.2667119327,2195.53473243957,7868.91980466949
2025-05-28,55759.8595053498,436.74663120833,36505.6123359721,3046.74449930931,7046.36007369663
2025-05-29,49895.3822603909,1692.62886854165,42939.7537998077,11602.6471042458,6332.38435555395
2025-05-30,26678.0310574588,0,13484.9412007223,0,5626.38507180523
2025-05-31,33552.1409544753,265.661758416667,17449.4221045947,1085.01116469342,5719.70806005369
2025-06-01,55662.8188881687,16313.4032407083,128724.728198262,95236.5538378708,3832.55735330922
2025-06-02,57256.7606506173,14250.9085446667,123142.931875592,88949.9980832251,4347.11695693448
2025-06-03,57565.6465027263,13632.1934506667,120150.45802004,85869.6740754791,4283.44721004469
2025-06-04,57753.004793107,14288.2833550833,122921.830033425,88357.1053239584,3809.18289017972
2025-06-05,51600.5420717593,15614.6279920417,127438.867065755,95492.104686558,3703.69981054623
2025-06-06,27728.8966397119,7936.11376816666,57601.7080516831,43825.8103987587,4095.39773206629
2025-06-07,34659.4486441358,6422.96229670834,52060.9486849646,35392.9429344257,4248.88784400977
2025-06-08,61987.5666782922,6655.47060804167,81095.4624148581,44123.2031606712,5909.12786341049
2025-06-09,60447.784105144,13426.9737411667,121425.586572697,85080.9351031915,4274.87265862461
2025-06-10,60897.5887957305,13394.8399739167,119866.488968997,83395.6388673593,4330.08408443158
2025-06-11,61245.2488018395,17780.6222242083,140075.010321907,103496.171442906,4106.90982435378
2025-06-12,55189.6355761831,13591.408373178,118086.006154308,83776.9122328756,4025.82402800182
2025-06-13,29158.4908212963,4821.20454358333,42648.9763427686,27670.5158121797,4195.20041918949
2025-06-14,35721.3145462449,4739.96806483334,45146.1119529195,27510.4506459594,4815.96222107253
2025-06-15,64362.4996898148,9682.30013209105,102506.445742672,63868.1705747268,4839.33938577608
2025-06-16,64878.998765072,11271.810030035,111135.194765222,71885.9006261812,4739.6189875044
2025-06-17,65054.9475261831,12325.3836638745,116104.900313517,76903.3645624607,4508.0870146798
2025-06-18,66843.1371514403,7506.00147216667,90117.7305463458,50053.6277136124,5465.17057528549
2025-06-19,60166.8757102366,5633.2535095,72777.5446493299,35332.225630545,5883.67293300926
2025-06-20,30459.0845036523,1481.85468620833,24706.8409454796,8449.88572503752,5041.52338211966
2025-06-21,37026.5536853909,1876.04999304167,28961.5221406884,10259.2951312691,5194.38393491898
2025-06-22,68181.2039674383,3348.50130395833,63868.5242043278,22631.8440572894,6678.13227733121
2025-06-23,70986.8614480453,1890.69527325,55676.3545327552,12515.2933547221,7349.37242198463
2025-06-24,70249.452812215,9652.9449425,100990.384661373,58446.1737117976,5563.21441614905
2025-06-25,71461.7092450103,3030.50614891666,62731.19783341,19627.2546615676,6624.13397272119
2025-06-26,64672.3312914763,1620.43286433333,49257.7026118185,8840.20191237434,6905.19670933727
2025-06-27,32235.3318566479,287.858292,19277.6915029846,1692.87844004142,5246.98008109046
2025-06-28,38031.5958489712,390.662104458336,22106.7547232705,2446.17772224177,5383.91610746206
2025-06-29,72931.2394461419,1465.88504433334,52677.5542814316,8395.70132965374,7137.95666544753
2025-06-30,73921.5283177469,1168.6421625,51296.48303073,5807.46171220208,7357.89714736047
2025-07-01,76689.0955737623,5860.76717170833,80294.9365079356,33183.1986676424,6394.06411491512
2025-07-02,77374.8651634774,4388.62442775,73093.056170219,26077.1913143924,6423.18406167953
2025-07-03,69249.3626978498,8536.04492220833,93296.7848205762,49965.9171316129,5556.43006677636
2025-07-04,34721.8047992017,6637.79117120833,48127.7822508632,29007.4598750009,4809.9113429321
2025-07-05,40935.8514221708,7151.30728079167,55112.7254573694,33675.1358596192,5085.50294379212
2025-07-06,73676.3641458462,10955.272316,110679.243642908,66209.2741613316,5408.27644282279
2025-07-07,75767.891230858,4588.359622125,72811.70319679,26644.1049876974,6350.83437544399
2025-07-08,81171.332934108,4490.62487966667,76530.7948561194,26806.0179722129,6538.60169586548
2025-07-09,77751.0835634069,3625.70108858333,68941.8846092928,21433.2213648336,6730.43907667117
2025-07-10,70939.8437888761,3725.54467725,66682.1729033898,21976.8958102331,6442.89640146284
2025-07-11,35919.3881513889,5685.523596125,45633.6166067205,25729.2255750675,4737.96494940265
2025-07-12,42274.920034465,5549.39790762499,50238.1325738459,27793.1169274144,4969.76388895769
2025-07-13,77232.3191046811,3576.50473745832,68301.1467249733,21273.5397100481,6779.24470513535
2025-07-14,75953.2561744846,3625.33356541667,68227.1946353326,21896.1310703602,6648.43167807227
2025-07-15,81598.1108473668,1256.59859275,58436.2481707529,8048.37364710483,7430.56390102045
2025-07-16,76552.230976286,2100.71902566667,60941.9530482036,14040.6380224707,6915.01683894869
2025-07-17,71048.0891149177,2824.63750941667,61757.6721423149,16813.0540982471,6649.14644011253
2025-07-18,37463.4003824074,2838.18723783333,36196.6866701318,15272.1822198847,4840.93648436953
2025-07-19,43788.0007236625,3233.826946875,41921.0322683898,18367.884174025,5333.65669705826
2025-07-20,76203.1150209779,1619.4768865,56529.1919208893,9694.97768572936,6970.11576164963
2025-07-21,75148.8485048621,3484.53218829168,67153.8292071415,20998.8763643626,6775.60162813014
2025-07-22,80502.6207228364,438.41677116667,52789.415982462,2993.43205992577,7379.93562496882
2025-07-23,76768.1561575617,2489.70468058333,62950.0282233266,15633.4195992323,7018.64164637764
2025-07-24,71845.6345448045,1560.42265716666,56438.6768252972,10709.9274340418,6900.98658945249
2025-07-25,38338.3143493313,1207.63085641666,28579.044950575,6797.0852123665,5364.82806103073
2025-07-26,45191.4376227366,1558.50633466666,32956.5832391427,8102.93261692056,5621.17477568158
2025-07-27,76817.2118254969,2248.32272320833,59650.6048037039,12078.6105769659,7121.31507872075
2025-07-28,76435.9485276816,5219.97312283333,79620.1450033344,32404.9891671149,6270.94813376382
2025-07-29,79605.5253670561,1585.93991547625,60173.9666201818,10717.2600185344,6863.40891512414
2025-07-30,77086.2471727881,1561.38334095834,57408.4309094687,9314.11108881397,7032.45134428659
2025-07-31,72982.3196222819,1042.54707475,53594.36106578,6837.29661411618,6995.58302454829
2025-08-01,39858.1966740741,77.8147049166678,23535.8318583441,537.040501907008,5945.54108221
2025-08-02,46336.1723216564,0,25961.8688782756,0,6389.93558929656
2025-08-03,77512.2637384259,200.490929166667,49722.3999378539,1351.96133252708,7995.40940395061
2025-08-04,78309.0449282891,36.3371291666667,48935.0988368105,244.657890679167,8067.24479728652
2025-08-05,78066.8209380494,3.29066666666661,48672.3576601541,22.1933751812496,7956.01854940168
2025-08-06,77360.3853657922,0,48292.141970133,0,7918.71284845261
2025-08-07,71460.1622451646,39.7238166666663,46201.1642194227,267.686599641664,7625.88209657633
2025-08-08,39353.6664990226,0,22687.6146490856,0,6034.55777319445
2025-08-09,45531.1425200103,0,25493.6856437648,0,6415.80208033886
2025-08-10,73011.7569389918,20.8860916666666,45935.2578644371,142.610404829166,7963.0761821891
2025-08-11,76106.7278410494,90.7089166666668,48145.3498245083,611.789509175001,7809.61586432773
2025-08-12,75595.5750194959,652.217579708338,51496.1573050246,4533.84666324528,7817.14173553272
2025-08-13,75967.4316295782,69.2782666666665,48006.773631655,466.976005477082,7827.9145400164
2025-08-14,68657.3711114712,237.935195833333,45674.5140227485,1377.35873657917,7221.8581753678
2025-08-15,38885.0328016975,294.471167791667,23487.1528356732,1174.29466448509,5853.46642310185
2025-08-16,45063.0003630658,63.8867208333334,25532.6635020605,445.673764533334,6217.25644460745
2025-08-17,72095.4802108539,303.365949708332,47248.9537388175,2088.55092556116,7748.25971799704
2025-08-18,74206.6193868313,158.177204166666,47485.0057249465,1078.36354115625,7662.86734686953
2025-08-19,74327.8422680555,136.141239583337,47199.9956178058,842.289643452096,7942.92585264596
2025-08-20,74493.1611405349,1384.60651045833,54018.9993009244,7424.81541353107,7185.50597176151
2025-08-21,67274.0753835905,181.184979374998,44629.4436088129,1210.68670594248,7585.74220563754
2025-08-22,38675.0268552983,997.743877166667,28291.0626316698,6179.50664898267,5730.1177361857
2025-08-23,44755.3033955247,200.893288625001,26166.2113143926,1401.431581448,5900.54609939429
2025-08-24,70243.5077890947,1036.53680364043,51297.1135019123,7141.48268495382,7205.41349940366
2025-08-25,71890.4084973251,3321.60119283025,67712.3728877106,22590.9446378479,6533.1403359996
2025-08-26,71858.2232285494,461.487865583331,48289.0453924671,3203.73895836769,7526.1133284375
2025-08-27,73577.1398402263,914.456146708332,52305.8285097803,6354.87027840768,7372.45902517136
2025-08-28,65321.9234677469,3724.37516204629,66989.9145029544,24697.2613273791,5816.77114002886
2025-08-29,38716.5478490741,933.176247208332,27529.7259552356,5350.05514661741,5730.74650121367
2025-08-30,44046.5831187757,740.541781333336,29388.9535889244,4966.03451095301,5969.75077383712
2025-08-31,68091.2178898663,3824.82537566667,69064.2720594166,25855.9605397306,5973.2635160243
2025-09-01,69841.6074101656,0,44065.6173569486,0,8144.33410680298
2025-09-02,67060.877432716,176.359849999999,43767.1584101045,880.795325699997,7787.32337615483
2025-09-03,69584.2933799897,0,44210.2111846082,0,8388.02236608603
2025-09-04,62520.8553637346,0,40981.2872069568,0,8113.63678297004
2025-09-05,35135.2686373014,0,20684.0421220977,0,8364.31834574589
2025-09-06,40797.5242020833,0,23096.9271444448,0,8280.06124805395
2025-09-07,66143.1578394547,0,42536.0728738605,0,7676.96361658854
2025-09-08,64757.1908794239,559.574082204727,44991.6390726434,3903.58879746017,6911.75315027902
2025-09-09,65751.7691375,0,41541.7981038084,0,8017.81077538324
2025-09-10,66426.8511782922,1019.14301779167,47311.3488061536,5228.34603898134,6945.5808947846
2025-09-11,61572.7145164357,0,39943.3777861514,0,7702.821499973
2025-09-12,33752.5744374774,0,19518.9481240239,0,7572.3365741776
2025-09-13,39363.6484025,0,21872.762180347,0,7776.02013572113
2025-09-14,63635.4384385802,1837.81199566667,51571.4145505064,10893.0219661384,6586.11132237397
2025-09-15,64782.5891473354,908.722853333335,45291.4649200066,4741.50996690667,7721.91474224247
2025-09-16,61421.0612585391,2397.024097625,54345.5289131059,15393.768916795,6442.20118566937
2025-09-17,67220.9546011831,1144.15439066667,47626.2535797939,5798.93880711133,7554.09634393808
2025-09-18,58100.3949620267,1348.38882583333,44569.9330766061,6888.37761640415,6871.48507766793
2025-09-19,33869.7244791173,0,19057.718287752,0,6541.30067423302
2025-09-20,38283.7577797917,0,20863.5185388142,0,6758.59080874968
2025-09-21,63515.5645663662,0,40055.590662081,0,7109.4307666612
2025-09-22,62868.7693117423,2181.88441175,52433.6730012684,13329.8521027391,6796.6798430218
2025-09-23,61813.5192583333,5385.98536073816,72511.0480292538,33974.3167095689,6002.95544695665
2025-09-24,64932.8692985082,1905.08436666666,50036.861017303,9888.76643234166,7336.92192335873
2025-09-25,57634.2088934671,2206.90577983333,50301.044583817,13314.9835022738,6641.67169390239
2025-09-26,32722.2099496914,0,17897.018124197,0,6016.35552552565
2025-09-27,37055.2287095833,976.13853325,25272.9462747192,5478.29583009889,6299.12883273116
2025-09-28,63556.4577953703,4558.07188308333,67073.9928626855,27675.2095849609,6325.49019035687
2025-09-29,60771.6872260386,5590.00803916667,71627.518922592,34122.6423605165,6185.50302681552
2025-09-30,61181.8777833601,7984.90393472068,87196.6312018821,49333.9645061923,5624.86846056681
2025-10-01,63487.0676969136,0,38908.8771054797,0,7947.9203766821
2025-10-02,54048.8168652263,787.377782249997,38953.092158659,4051.94100501956,7434.44814863908
2025-10-03,29364.9632239465,282.143745291666,16891.3883897766,1065.37158293258,6722.15011367188
2025-10-04,34094.5473482083,749.121314500002,20892.4481452647,2883.28227376367,6841.88622018454
2025-10-05,61176.2151168724,767.371516458337,41846.715480692,3977.64396831148,7586.24301923675
2025-10-06,61720.7367447531,739.235841666667,42239.2291037523,3757.73666789167,7503.01968492058
2025-10-07,62553.7492585905,1625.24702916667,47400.1653706263,8335.64243600417,7500.75079286844
2025-10-08,60055.9394828703,929.207983333331,42009.3298315057,4824.04258879165,7478.54845838221
2025-10-09,54467.6216383231,1323.48215833333,41667.9534571687,6910.12441142915,7003.7229699492
2025-10-10,30197.6582505699,798.27650025,18991.962087687,3079.41032726983,6210.84922849601
2025-10-11,34796.885218875,559.693390125001,20308.5066452523,2180.28324737159,6468.1914486664
2025-10-12,61950.7428620885,1231.55672916666,44502.1786046549,6370.85819280624,7443.44215781604
2025-10-13,62007.4449049383,857.893674999997,42858.8154804135,4353.49053590832,7452.43972274853
2025-10-14,64103.1461569445,1798.305475,48924.6998806659,9189.14792019166,7360.25427786941
2025-10-15,59839.094000463,5184.89056095834,69384.3293487701,32534.4169657953,5925.04183731031
2025-10-16,56440.1518849794,6617.46926983333,76931.7538748868,41347.6265489913,5744.81581376897
2025-10-17,30416.2179613683,623.862056458334,18238.9438568759,2468.88109180125,6114.84999843203
2025-10-18,35013.3684984568,310.931131833336,19304.8317938115,1330.41312135076,6374.29906176215
2025-10-19,62036.1521347737,5675.42966941667,73405.0741585152,35376.2177832801,6213.66002603909
2025-10-20,63265.2558647634,5251.08862751492,69812.8480030328,30844.1072182045,6319.64830647867
2025-10-21,65333.2772727881,4966.08995654166,70544.2902772451,30203.863159889,6094.52592606321
2025-10-22,61011.8773916667,7930.58231866667,84955.9503692958,47653.2909288071,5767.60844272826
2025-10-23,58014.2248322531,5717.0384783035,71362.2322698711,34989.3224685689,6026.32385349369
2025-10-24,30347.9517113683,2138.24830591666,26758.9523937833,11237.0316804225,5883.20611619052
2025-10-25,34734.4403951646,790.035075291668,21670.319236526,4066.78277008386,6081.38835904224
2025-10-26,64124.3326687757,4417.379422625,66316.1202599462,27108.3908524921,6346.18372409143
2025-10-27,64334.4750312757,3948.71991107305,63995.548294937,24441.58533674,6667.21243241429
2025-10-28,66548.6171715535,3709.79923795833,63457.6415849312,22630.5951701217,6679.37972456661
2025-10-29,62259.1288540638,10161.6041353529,100886.640578141,62931.8359890885,5259.82537457843
2025-10-30,59314.2112985082,6022.75162762808,74934.0854957822,37958.4942089186,5914.18623904868
2025-10-31,30918.7161191358,2365.77365816667,28645.2360804561,12955.4337520372,5643.7946310706
2025-11-01,34166.9172592593,1685.69386470833,26131.7698451432,8996.10627844192,5922.31252005948
2025-11-02,64562.5422652778,7983.59540904166,88152.4866358841,48762.4841892,5812.02123752829
2025-11-03,64747.9867431584,7955.89758941666,89620.4597887463,49847.1751776105,5419.29124670492
2025-11-04,66898.2163545268,4776.52358258333,70495.976266965,29605.2152957577,6495.61663362912
2025-11-05,67374.8839159465,6085.82264434465,78553.5013964459,37355.9463386307,6245.48065664944
2025-11-06,63126.0251666152,8666.14514170833,91258.4624658676,51843.1321535985,5530.66255755369
2025-11-07,31901.5115932613,2096.86176475,27258.4896515074,10885.3485620828,5771.74431507394
2025-11-08,34457.4164521605,1520.087236625,25432.6200654981,8028.37038367718,5939.44051254115
2025-11-09,68045.7813092593,7142.38391258333,85494.473245621,43746.2256800218,6021.31542968268
2025-11-10,67695.780145679,9507.34308924999,100266.674222302,58592.6898227875,5478.12594893165
2025-11-11,69407.2107994856,6028.17511120833,79216.4212387009,36582.8773397257,6372.11429601466
2025-11-12,70947.197721965,4466.678779625,70111.3412121078,26556.4224580426,6834.11019863458
2025-11-13,67570.9426183642,6326.31768191667,82626.9410479601,40526.3850356358,5847.66577237301
2025-11-14,32292.7530026749,1769.239483,27343.6412282504,10662.4295454646,5829.94240707176
2025-11-15,34708.7750955247,2218.32769216667,29432.1730777234,11790.0487385272,5870.10458335873
2025-11-16,71405.6642599794,6890.26555225,85053.0126842728,41032.4205144952,6264.72400507426
2025-11-17,72182.0441494342,4804.46314920834,72641.1514148877,28100.0531260441,6643.09977024016
2025-11-18,72156.0942144547,6562.01600366666,85785.8827311355,41288.1964623104,5982.53698410879
2025-11-19,73321.9051186214,6116.67584,81543.4714930438,36201.5050979354,6401.47396441647
2025-11-20,70671.4386394547,6434.74633158334,84231.3842014073,40290.9210339078,6007.40322261349
2025-11-21,33237.4490597737,1584.035764625,25943.2091293461,8663.88599660769,5957.09947112558
2025-11-22,35258.0486653292,2257.77646008333,30498.1332086369,12466.6627794479,5838.71579263921
2025-11-23,74184.9550395061,5234.14105786881,75094.81498943,29211.5970832695,6782.43307422381
2025-11-24,74272.07020643,3943.79529329166,70221.5050853874,24232.2105623578,6714.32808727367
2025-11-25,74507.9382354938,5771.469236125,80190.9181058545,34084.167086148,6414.68881762731
2025-11-26,75858.2202180555,5341.963206375,79806.2771794159,32719.0077303217,6455.62921474826
2025-11-27,73887.4938300926,4928.10697304167,76447.3864435186,30378.1861037658,6484.37663947981
2025-11-28,33909.2139902778,1699.86006408333,27808.683001054,10152.9831248738,5976.00378730774
2025-11-29,35478.2368384259,3781.83814308333,42184.2111813114,23928.2862978551,5238.45078051505
2025-11-30,77049.7186442901,7218.88213408333,92737.6359069468,44775.184615191,6041.334071277
2025-12-01,77102.3453705762,13033.051561,122713.602004102,74864.7788519982,5327.02130846548
2025-12-02,77110.3430789095,15217.1136315,135991.196384051,88076.2568176608,4927.53072539159
2025-12-03,77817.484415535,12963.1281285833,124893.81038027,76450.6458562375,5009.31422726627
2025-12-04,77369.0279144809,12526.5427922917,119724.513513616,71337.9792173403,5483.97930979006
2025-12-05,34851.4277170782,9096.92741245833,69304.4703251013,51161.1601990393,4545.07041715374
2025-12-06,36126.9735854938,11209.777224375,82364.0057294495,63721.0670327845,3965.02276091307
2025-12-07,79986.1129742917,11579.930456625,118139.903888905,68146.9360362186,5379.32481440361
2025-12-08,81472.5273776749,10576.7242978375,114264.306382463,63241.7845307761,5417.02019214623
2025-12-09,82363.2153664095,9245.713763125,105723.216543004,54107.2694659437,5995.14752986143
2025-12-10,82121.3436657407,10013.4214922083,111000.949416122,59519.721716147,5534.92483975952
2025-12-11,81635.3211073117,7963.69689983333,97286.8202604347,45942.4121550078,6074.00445843075
2025-12-12,36744.0766889918,9620.45131595834,76609.6724246878,57468.8300144799,4239.23282780446
2025-12-13,38680.1477261317,8584.02817320833,71681.3455741953,51721.6505110716,4607.14172046875
2025-12-14,84012.6610557098,8863.66060054166,104763.069494243,51905.8928004482,5954.49497693191
2025-12-15,84979.8775591564,8624.33090883334,103839.272158446,50380.831274225,6014.77910546071
